
  Hermes Web UI -- startup config
  --------------------------------
  repo root   : /Users/can/hermes-webui
  agent dir   : /Users/can/.hermes/hermes-agent  [32m[ok][0m
  python      : /Users/can/.hermes/hermes-agent/venv/bin/python
  state dir   : /Users/can/.hermes/webui
  workspace   : /Users/can/work
  host:port   : 127.0.0.1:8787
  config file : /Users/can/.hermes/config.yaml  (found)

[ok] Raised file descriptor soft limit 2560 -> 4096
  [tip] No password set. Any process on this machine can read sessions
        and memory via the local API. Set HERMES_WEBUI_PASSWORD to
        enable authentication.
  Hermes Web UI listening on http://127.0.0.1:8787
  Remote access: ssh -N -L 8787:127.0.0.1:8787 <user>@<your-server>
  Then open:     http://localhost:8787

[webui] {"ts": "2026-05-18T16:33:40Z", "method": "POST", "path": "/api/settings", "status": 200, "ms": 2.8}
[webui] {"ts": "2026-05-18T16:33:41Z", "method": "GET", "path": "/api/crons/recent?since=1779121931.232", "status": 200, "ms": 2.5}
[webui] {"ts": "2026-05-18T16:33:41Z", "method": "GET", "path": "/api/health/agent", "status": 200, "ms": 25.4}
[webui] {"ts": "2026-05-18T16:33:45Z", "method": "POST", "path": "/api/settings", "status": 200, "ms": 4.4}
[webui] {"ts": "2026-05-18T16:33:51Z", "method": "POST", "path": "/api/settings", "status": 200, "ms": 2.0}
[webui] {"ts": "2026-05-18T16:33:53Z", "method": "POST", "path": "/api/settings", "status": 200, "ms": 6.1}
[webui] {"ts": "2026-05-18T16:33:54Z", "method": "POST", "path": "/api/settings", "status": 200, "ms": 3.8}
[webui] {"ts": "2026-05-18T16:33:55Z", "method": "POST", "path": "/api/settings", "status": 200, "ms": 2.6}
[webui] {"ts": "2026-05-18T16:33:57Z", "method": "POST", "path": "/api/settings", "status": 200, "ms": 3.6}
[webui] {"ts": "2026-05-18T16:33:58Z", "method": "POST", "path": "/api/settings", "status": 200, "ms": 3.5}
[webui] {"ts": "2026-05-18T16:34:11Z", "method": "GET", "path": "/api/crons/recent?since=1779121931.232", "status": 200, "ms": 2.0}
[webui] {"ts": "2026-05-18T16:34:11Z", "method": "GET", "path": "/api/dashboard/status", "status": 200, "ms": 17.7}
[webui] {"ts": "2026-05-18T16:34:11Z", "method": "GET", "path": "/api/health/agent", "status": 200, "ms": 37.5}
[webui] {"ts": "2026-05-18T16:34:20Z", "method": "POST", "path": "/api/settings", "status": 200, "ms": 3.9}
[webui] {"ts": "2026-05-18T16:34:25Z", "method": "POST", "path": "/api/settings", "status": 200, "ms": 4.1}
[webui] {"ts": "2026-05-18T16:34:25Z", "method": "GET", "path": "/api/projects", "status": 200, "ms": 0.9}
[webui] {"ts": "2026-05-18T16:34:25Z", "method": "GET", "path": "/api/sessions", "status": 200, "ms": 2.9}
[webui] {"ts": "2026-05-18T16:34:39Z", "method": "POST", "path": "/api/settings", "status": 200, "ms": 2.9}
[webui] {"ts": "2026-05-18T16:34:40Z", "method": "POST", "path": "/api/settings", "status": 200, "ms": 2.2}
[webui] {"ts": "2026-05-18T16:34:41Z", "method": "GET", "path": "/api/crons/recent?since=1779121931.232", "status": 200, "ms": 2.0}
[webui] {"ts": "2026-05-18T16:34:41Z", "method": "GET", "path": "/api/health/agent", "status": 200, "ms": 24.0}
[webui] {"ts": "2026-05-18T16:34:44Z", "method": "POST", "path": "/api/settings", "status": 200, "ms": 3.6}
[webui] {"ts": "2026-05-18T16:35:11Z", "method": "GET", "path": "/api/crons/recent?since=1779121931.232", "status": 200, "ms": 1.5}
[webui] {"ts": "2026-05-18T16:35:11Z", "method": "GET", "path": "/api/health/agent", "status": 200, "ms": 25.4}
[webui] {"ts": "2026-05-18T16:35:13Z", "method": "GET", "path": "/api/providers", "status": 200, "ms": 1508.0}
[webui] {"ts": "2026-05-18T16:35:13Z", "method": "GET", "path": "/api/provider/quota", "status": 200, "ms": 0.4}
[webui] {"ts": "2026-05-18T16:35:17Z", "method": "GET", "path": "/api/provider/quota?refresh=1&ts=1779122117681", "status": 200, "ms": 0.3}
[webui] {"ts": "2026-05-18T16:35:41Z", "method": "GET", "path": "/api/crons/recent?since=1779121931.232", "status": 200, "ms": 1.1}
[webui] {"ts": "2026-05-18T16:35:41Z", "method": "GET", "path": "/api/health/agent", "status": 200, "ms": 19.4}
[webui] {"ts": "2026-05-18T16:36:11Z", "method": "GET", "path": "/api/crons/recent?since=1779121931.232", "status": 200, "ms": 2.8}
[webui] {"ts": "2026-05-18T16:36:11Z", "method": "GET", "path": "/api/dashboard/status", "status": 200, "ms": 12.3}
[webui] {"ts": "2026-05-18T16:36:11Z", "method": "GET", "path": "/api/health/agent", "status": 200, "ms": 16.1}
[webui] {"ts": "2026-05-18T16:36:28Z", "method": "POST", "path": "/api/providers", "status": 200, "ms": 4.1}
[webui] {"ts": "2026-05-18T16:36:30Z", "method": "GET", "path": "/api/providers", "status": 200, "ms": 2377.4}
[webui] {"ts": "2026-05-18T16:36:30Z", "method": "GET", "path": "/api/provider/quota", "status": 200, "ms": 0.4}
[webui] {"ts": "2026-05-18T16:36:34Z", "method": "POST", "path": "/api/models/refresh", "status": 404, "ms": 0.6}
[webui] {"ts": "2026-05-18T16:36:35Z", "method": "GET", "path": "/api/models", "status": 200, "ms": 6975.5}
[webui] {"ts": "2026-05-18T16:36:41Z", "method": "GET", "path": "/api/crons/recent?since=1779121931.232", "status": 200, "ms": 1.7}
